,Unnamed: 0,name,provider_type,transfer_methods,send_amount,conversion_amount,send_amount_usd,fx_rate,fx_margin,fee_from_currency,fee_to_currency,fee_margin,total_margin,total_cost,transfer_speed,received_amount_from_currency,received_amount_to_currency,collected_timestamp,pay_in_method,pay_out_method,mid-market_rate,mid-market_rate_timestamp,customer_price_type,source_data,to_country,to_currency,status
22,22,WorldRemit,Payment company,online,7500,7500.0,961.91,0.12549000000000002,2.1573,25.0,3.1373,0.3333333333,2.4906626833,186.79970125,Within 24 hours,7338.2003,941.175,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
23,23,WorldRemit,Payment company,online,7500,7500.0,961.91,0.12564,2.1541,25.0,3.141,0.3333333333,2.4874141333,186.55606,Not specified,7338.4439,942.3,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,7500,7500.0,961.91,0.12549000000000002,2.1573,25.0,3.1373,0.3333333333,2.4906626833,186.79970125,Within 24 hours,7338.2003,941.175,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
25,25,Xendpay,Payment company,"phone, online",7500,7500.0,961.91,0.12761,0.5025,0.0,0.0,0.0,0.502483,37.686225,Not specified,7462.3138,957.075,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",5000,5000.0,641.27,0.12809017550000001,0.1287,100.0,12.809000000000001,2.0,2.1287306264,106.436531318,Not specified,4993.5635,640.4509,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",5000,5000.0,641.27,0.1281361318,0.0923,100.0,12.8136,2.0,2.0922580149,104.6129007458,Not specified,4995.3871,640.6807,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",5000,5000.0,641.27,0.12800983119999998,0.1901,110.0,14.0811,2.2,2.3900945993000002,119.5047299633,Not specified,4990.4953,640.0492,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",5000,5000.0,641.27,0.1280032769,0.1952,100.0,12.8003,2.0,2.1952049972,109.7602498624,Not specified,4990.2398,640.0164,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",5000,5000.0,641.27,0.1278412723,0.3215,100.0,12.7841,2.0,2.3215207998,116.07603998879999,Not specified,4983.924,639.2064,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",5000,5000.0,641.27,0.1281246396,0.1019,100.0,12.8125,2.0,2.1018590885,105.09295442610001,Not specified,4994.907,640.6232,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",5000,5000.0,641.27,0.1279754287,0.2169,65.0,8.3184,1.3,1.5169183516999998,75.8459175838,Not specified,4989.1541,639.8771,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",5000,5000.0,641.27,0.1277498148,0.3928,50.0,6.3875,1.0,1.3928306804,69.64153401979999,Not specified,4980.3585,638.7491,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,5000,4977.5,641.27,0.1282,0.0431,22.5,2.8845,0.4520341537,0.4951351537,24.645352275,Not specified,4975.3546,638.1155,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,5000,4877.5,641.27,0.1282,0.0431,122.5,15.7045,2.5115325474000003,2.5546335474,124.602251275,Not specified,4875.3977,625.2955,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.27,0.1281558375,0.0795,115.0,14.7379,2.3,2.3794566192,118.9728309625,Not specified,4996.0272,640.7792,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,OFX,Payment company,,5000,5000.0,641.27,0.125263,2.3356,60.0,7.5158,1.2,3.535570475,176.77852375,Not specified,4883.2215,626.315,2021-11-24 11:15:36,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:15:36,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Public Bank Hong Kong,Payment company,"phone, online",5000,5000.0,641.27,0.1281558375,0.0763,60.0,7.6894,1.2,1.2762527233,63.812636165600004,Not specified,4996.1874,640.7792,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Shanghai Commercial Bank,Payment company,"phone, online",5000,5000.0,641.27,0.1280409731,0.1671,170.0,21.767,3.4,3.5670934699,178.35467349549998,Not specified,4991.6453,640.2049,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
14,14,Skrill,Payment company,,5000,5000.0,641.27,0.1245,2.9267,0.0,0.0,0.0,2.9267275,146.336375,Within 24 hours,4853.6636,622.5,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Skrill,Payment company,,5000,5000.0,641.27,0.1245,2.9267,99.49959959959999,12.3877,1.989991992,4.9167194919999995,245.83597459959998,Within 24 hours,4853.6636,622.5,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
16,16,Wing Lung bank,Bank,"phone, online",5000,5000.0,641.27,0.12841916009999998,-0.1291,100.0,12.8419,2.0,1.8709387441,93.546937203,Not specified,5006.4531,642.0958,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Wirebarley Australia Pty Ltd,Payment company,,5000,5000.0,641.27,0.1267154,1.2006,20.0,2.5343,0.4,1.6006361969999998,80.03180985,Not specified,4939.9682,633.577,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
18,18,Wise,Payment company,online,5000,4844.509779999999,641.27,0.128255,0.0002,155.49022,19.9424,3.2096172175,3.2098349925,155.5007701312,Not specified,4844.4992,621.3326,2021-11-24 12:59:33,Debit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'DEBIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
19,19,Wise,Payment company,online,5000,4975.86308,641.27,0.128255,0.0002,24.13692,3.0957,0.4850800678,0.4852978428,24.1477561858,Not specified,4975.8522,638.1793,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
20,20,Wise,Payment company,online,5000,4844.509779999999,641.27,0.128255,0.0002,155.49022,19.9424,3.2096172175,3.2098349925,155.5007701312,Not specified,4844.4992,621.3326,2021-11-24 12:59:34,Credit Card,Bank Account,0.1282552793079345,2021-11-24 12:59:34,Not specified,"{'pay_in_method': 'CREDIT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,WorldRemit,Payment company,online,5000,5000.0,641.27,0.12564,2.1541,25.0,3.141,0.5,2.6540807999999996,132.70404,Not specified,4892.295999999999,628.2,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
22,22,WorldRemit,Payment company,online,5000,5000.0,641.27,0.12549000000000002,2.1573,25.0,3.1373,0.5,2.65732935,132.8664675,Within 24 hours,4892.1335,627.45,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
23,23,WorldRemit,Payment company,online,5000,5000.0,641.27,0.12564,2.1541,25.0,3.141,0.5,2.6540807999999996,132.70404,Not specified,4892.295999999999,628.2,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
24,24,WorldRemit,Payment company,online,5000,5000.0,641.27,0.12549000000000002,2.1573,25.0,3.1373,0.5,2.65732935,132.8664675,Within 24 hours,4892.1335,627.45,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
25,25,Xendpay,Payment company,"phone, online",5000,5000.0,641.27,0.12761,0.5025,0.0,0.0,0.0,0.502483,25.12415,Not specified,4974.8759,638.05,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",35000,35000.0,4488.96,0.12809017550000001,0.1287,100.0,12.809000000000001,0.2857142857,0.4144449121,145.0557192263,Not specified,34954.9443,4483.1561,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",35000,35000.0,4488.96,0.1281361318,0.0923,100.0,12.8136,0.2857142857,0.37797230060000003,132.2903052203,Not specified,34967.7097,4484.7646,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",35000,35000.0,4488.96,0.12800983119999998,0.1901,110.0,14.0811,0.3142857143,0.5043803136,176.53310974279998,Not specified,34933.4669,4480.3441,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",35000,35000.0,4488.96,0.1280032769,0.1952,100.0,12.8003,0.2857142857,0.48091928289999997,168.3217490368,Not specified,34931.6783,4480.1147,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",35000,35000.0,4488.96,0.1278412723,0.3215,100.0,12.7841,0.2857142857,0.6072350854999999,212.5322799212,Not specified,34887.4677,4474.4445,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",35000,35000.0,4488.96,0.1281246396,0.1019,100.0,12.8125,0.2857142857,0.38757337420000004,135.6506809825,Not specified,34964.3493,4484.3624,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",35000,35000.0,4488.96,0.1279754287,0.2169,65.0,8.3184,0.1857142857,0.40263263740000005,140.9214230868,Not specified,34924.0786,4479.14,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",35000,35000.0,4488.96,0.1277498148,0.3928,50.0,6.3875,0.14285714289999998,0.5356878233,187.4907381384,Not specified,34862.5093,4471.2435,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,35000,34842.5,4488.96,0.1282,0.0431,157.5,20.1915,0.4520341537,0.4951351537,172.517465925,Not specified,34827.4825,4466.8085,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,OCBC Wing Hang Bank Hong Kong,Payment company,"phone, online",35000,35000.0,4488.96,0.1281558375,0.0795,115.0,14.7379,0.3285714286,0.4080280478,142.80981673719998,Not specified,34972.1902,4485.4543,2021-11-24 12:51:14,Bank Account,Bank Account,0.12825774676790475,2021-11-24 12:51:14,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
10,10,OFX,Payment company,,35000,35000.0,4488.96,0.12604075,1.7292,60.0,7.5624,0.1714285714,1.9006068152000002,665.2123853125,Not specified,34394.7876,4411.4263,2021-11-24 11:16:36,Bank Account,Bank Account,0.12825856927565973,2021-11-24 11:16:36,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
11,11,Public Bank Hong Kong,Payment company,"phone, online",35000,35000.0,4488.96,0.1281558375,0.0763,60.0,7.6894,0.1714285714,0.2476812947,86.68845315899999,Not specified,34973.3115,4485.4543,2021-11-24 13:51:08,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:08,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
12,12,Shanghai Commercial Bank,Payment company,"phone, online",35000,35000.0,4488.96,0.1280409731,0.1671,170.0,21.767,0.4857142857,0.6528077556,228.4827144686,Not specified,34941.5173,4481.4341,2021-11-24 13:39:11,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:39:11,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
13,13,Skrill,Payment company,,35000,35000.0,4488.96,0.1245,2.9267,0.0,0.0,0.0,2.9267275,1024.354625,Within 24 hours,33975.6454,4357.5,2021-11-24 13:42:30,Debit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:30,Not specified,"{'pay_in_method': 'DEBIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
14,14,Skrill,Payment company,,35000,35000.0,4488.96,0.1245,2.9267,696.4965965966,86.7138,1.989990276,4.9167177760000005,1720.8512215966,Within 24 hours,33975.6454,4357.5,2021-11-24 13:42:29,Credit Card,Bank Account,0.12825363438736445,2021-11-24 13:42:29,Not specified,"{'pay_in_method': 'CREDIT_CARD', 'pay_out_method': 'BANK', 'location_from': '', 'location_to': '', 'transfer_speed': 'up to 1 days'}",US,USD,
15,15,Wing Lung bank,Bank,"phone, online",35000,35000.0,4488.96,0.12841916009999998,-0.1291,100.0,12.8419,0.2857142857,0.1566530298,54.8285604212,Not specified,35045.1714,4494.6706,2021-11-24 13:42:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:42:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
16,16,Wirebarley Australia Pty Ltd,Payment company,,35000,35000.0,4488.96,0.1268437,1.1006,20.0,2.5369,0.0571428571,1.1577441856,405.210464975,Not specified,34614.7895,4439.5295,2021-11-24 13:37:21,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:21,Not specified,"{'pay_in_method': 'Bank Transfer (Deposit)', 'pay_out_method': 'Bank Deposit', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
17,17,Wise,Payment company,online,35000,34847.46308,4488.96,0.128255,0.0002,152.53692,19.5636,0.4377274743,0.4379452493,152.6128090627,Not specified,34847.3872,4469.3614,2021-11-24 12:59:33,Bank Account,Bank Account,0.1282552793079345,2021-11-24 12:59:33,Not specified,"{'pay_in_method': 'REGULAR', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
18,18,WorldRemit,Payment company,online,35000,35000.0,4488.96,0.12564,2.1541,25.0,3.141,0.0714285714,2.2255093714,778.92828,Not specified,34246.0717,4397.4,2021-11-17 18:23:14,Debit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
19,19,WorldRemit,Payment company,online,35000,35000.0,4488.96,0.12549000000000002,2.1573,25.0,3.1373,0.0714285714,2.2287579213999997,780.0652725,Within 24 hours,34244.9347,4392.15,2021-11-24 12:58:44,Credit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
20,20,WorldRemit,Payment company,online,35000,35000.0,4488.96,0.12564,2.1541,25.0,3.141,0.0714285714,2.2255093714,778.92828,Not specified,34246.0717,4397.4,2021-11-17 18:23:14,Credit Card,Bank Account,0.12840596830940704,2021-11-17 18:23:14,Not specified,"{'pay_in_method': 'Debit / Credit Card_Credit Card', 'pay_out_method': 'BNK', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
21,21,WorldRemit,Payment company,online,35000,35000.0,4488.96,0.12549000000000002,2.1573,25.0,3.1373,0.0714285714,2.2287579213999997,780.0652725,Within 24 hours,34244.9347,4392.15,2021-11-24 12:58:44,Debit Card,Bank Account,0.12825692427069907,2021-11-24 12:58:44,Not specified,"{'pay_in_method': 'Debit / Credit Card_Debit Card', 'pay_out_method': 'Any USD account at any bank WOR / BNK', 'location_from': '', 'location_to': '', 'transfer_speed': 'Next working day'}",US,USD,
22,22,Xendpay,Payment company,"phone, online",35000,35000.0,4488.96,0.12761,0.5025,0.0,0.0,0.0,0.502483,175.86905,Not specified,34824.131,4466.35,2021-11-24 13:46:24,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:46:24,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
0,0,Bank of East Asia HK,Payment company,"phone, online",100,100.0,12.83,0.12809017550000001,0.1287,100.0,12.809000000000001,100.0,100.1287306264,100.1287306264,Not specified,99.8713,12.809000000000001,2021-11-24 13:38:07,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:07,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
1,1,China Construction Bank,Payment company,"phone, online",100,100.0,12.83,0.1281361318,0.0923,100.0,12.8136,100.0,100.0922580149,100.0922580149,Not specified,99.9077,12.8136,2021-11-24 13:47:58,Bank Account,Bank Account,0.12825445684237527,2021-11-24 13:47:58,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
2,2,Chong Hing Bank,Bank,"phone, online",100,100.0,12.83,0.12800983119999998,0.1901,110.0,14.0811,110.0,110.1900945993,110.1900945993,Not specified,99.8099,12.800999999999998,2021-11-24 13:45:42,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:45:42,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
3,3,CITIC Bank,Payment company,"phone, online",100,100.0,12.83,0.1280032769,0.1952,100.0,12.8003,100.0,100.1952049972,100.1952049972,Not specified,99.8048,12.8003,2021-11-24 13:51:30,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:51:30,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
4,4,DBS Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.1278412723,0.3215,100.0,12.7841,100.0,100.3215207998,100.3215207998,Not specified,99.6785,12.7841,2021-11-24 13:44:04,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:44:04,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
5,5,Fubon Bank (Hong Kong),Payment company,"phone, online",100,100.0,12.83,0.1281246396,0.1019,100.0,12.8125,100.0,100.1018590885,100.1018590885,Not specified,99.8981,12.8125,2021-11-24 13:38:08,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:38:08,Not specified,"{'pay_in_method': 'Bank Account', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
6,6,Hang Seng Bank,Payment company,"phone, online",100,100.0,12.83,0.1279754287,0.2169,65.0,8.3184,65.0,65.2169183517,65.2169183517,Not specified,99.7831,12.7975,2021-11-24 13:43:07,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:07,Not specified,"{'pay_in_method': 'TT', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
7,7,HSBC Hong Kong,Payment company,"phone, online",100,100.0,12.83,0.1277498148,0.3928,50.0,6.3875,50.0,50.3928306804,50.3928306804,Not specified,99.6072,12.775,2021-11-24 13:43:33,Bank Account,Bank Account,0.12825363438736445,2021-11-24 13:43:33,Not specified,"{'pay_in_method': 'ttSelRt', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
8,8,InstaReM,Payment company,online,100,95.51,12.83,0.1282,0.0431,4.49,0.5756,4.7010784211,4.7441794211,4.5311657651,Not specified,95.4688,12.2444,2021-11-24 13:37:16,Bank Account,Bank Account,0.1282552793079345,2021-11-24 13:37:16,Not specified,"{'pay_in_method': 'Bank Transfer', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
9,9,InstaReM,Payment company,online,100,98.0,12.83,0.1282,0.0431,2.0,0.2564,2.0408163265,2.0839173265,2.04223898,Not specified,97.9578,12.5636,2021-11-24 13:37:17,Debit Card,Bank Account,0.1282552793079345,2021-11-24 13:37:17,Not specified,"{'pay_in_method': 'Debit Card', 'pay_out_method': 'Bank Account', 'location_from': '', 'location_to': '', 'transfer_speed': ''}",US,USD,
